@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
791,'2018/07/12 22:26:57:447',20,558.479065,357.904358,55.392532,395.876648,394.247101,56.08086,374.238098,400.343231,55.089989,350.48941,400.458893,54.109955,196.993774,356.012177,65.420578,0.6
792,'2018/07/12 22:26:57:504',20,560.198975,356.413574,55.134102,398.181885,392.887024,56.014565,376.538452,399.050201,55.052139,352.719177,399.269043,54.094604,199.394653,354.544556,65.338943,0.6
793,'2018/07/12 22:26:57:556',20,562.116699,356.773315,54.983006,401.128876,393.568787,55.905014,379.561768,399.849884,54.959797,355.727692,400.201324,54.012386,201.88797,356.338684,65.301346,0.6
794,'2018/07/12 22:26:57:610',20,564.046753,359.675323,55.030365,403.542023,396.252197,55.897739,381.986328,402.606232,54.957443,358.171692,403.119904,54.061466,203.930313,359.331421,65.282745,0.6
795,'2018/07/12 22:26:57:665',20,565.188721,362.080139,55.192776,404.409363,398.174133,55.900608,382.791199,404.470367,54.957634,358.963623,404.856049,54.052574,204.859543,360.995483,65.317825,0.6
796,'2018/07/12 22:26:57:721',20,565.213135,362.45636,55.345665,404.337341,398.71936,55.988297,382.689148,404.946594,55.038631,358.84494,405.221344,54.114231,203.913315,361.058716,65.397507,0.6
797,'2018/07/12 22:26:57:778',20,564.384827,360.333618,55.572113,402.656982,396.554749,56.143147,380.970001,402.608063,55.141487,357.107819,402.692291,54.202206,201.88237,357.892151,65.498802,0.6
798,'2018/07/12 22:26:57:836',20,564.006592,357.591675,55.53627,401.770233,394.072388,56.254295,380.023071,400.032349,55.232422,356.165985,400.020905,54.271362,201.360764,354.786621,65.579887,0.6
799,'2018/07/12 22:26:57:886',20,564.265991,356.342712,55.444916,402.023071,393.328705,56.261608,380.248383,399.244965,55.218529,356.406738,399.197266,54.23278,201.63736,353.970245,65.565453,0.6
800,'2018/07/12 22:26:57:939',20,564.409729,356.874756,55.345238,403.166321,393.159058,56.147213,381.38382,399.183258,55.118279,357.551422,399.334106,54.168922,202.343384,353.996613,65.388596,0.6
801,'2018/07/12 22:26:57:993',20,564.589478,359.260986,55.252598,403.894897,395.012695,56.037014,382.074005,401.219116,55.05719,358.313934,401.672668,54.202808,202.919571,356.035065,65.241196,0.6
802,'2018/07/12 22:26:58:048',20,564.398743,362.095917,55.394714,403.883942,397.705994,56.031738,382.02713,404.050079,55.096493,358.32251,404.446045,54.209511,202.701172,359.198059,65.307564,0.6
803,'2018/07/12 22:26:58:102',20,564.507935,363.889648,55.488251,403.769012,398.914429,56.008141,381.855194,405.324585,55.125771,358.174774,405.700958,54.241882,202.695892,360.376282,65.325523,0.6
804,'2018/07/12 22:26:58:158',20,564.723999,364.300659,55.504219,403.656616,399.008606,55.982685,381.727997,405.4375,55.131096,358.066681,405.73056,54.234921,202.919418,360.373108,65.362854,0.6
805,'2018/07/12 22:26:58:214',20,565.501648,364.21936,55.640461,403.729858,398.696381,56.039246,381.729553,404.952026,55.18185,358.108032,405.013977,54.215813,203.543198,359.588928,65.465454,0.6
806,'2018/07/12 22:26:58:268',20,566.433716,362.470642,55.702194,403.773254,397.644043,56.245144,381.728302,403.639343,55.323284,358.017944,403.466095,54.313953,204.08812,357.746124,65.634781,0.6
807,'2018/07/12 22:26:58:322',20,567.552734,361.058594,55.673939,404.862152,397.032043,56.273914,382.767334,402.944427,55.335457,359.033417,402.721436,54.326988,205.289505,356.634155,65.642357,0.6
808,'2018/07/12 22:26:58:379',20,569.813599,362.169189,55.557301,407.339203,398.263733,56.229389,385.201721,404.195709,55.287205,361.488037,404.048035,54.310196,207.790146,357.620789,65.530716,0.6
809,'2018/07/12 22:26:58:436',20,569.807373,365.253357,55.629528,408.031982,400.697021,56.179234,385.858368,406.687195,55.252972,362.190704,406.595093,54.289612,208.5466,360.425232,65.492706,0.6
810,'2018/07/12 22:26:58:494',20,567.965149,366.128479,55.721802,406.868164,401.604919,56.221634,384.755066,407.629333,55.279747,361.075867,407.602417,54.32077,207.292755,362.20282,65.552559,0.6
811,'2018/07/12 22:26:58:547',20,566.988037,365.504578,55.837616,406.211243,401.055298,56.278275,384.151672,407.138184,55.328602,360.485809,407.169556,54.366245,206.172867,362.147888,65.571091,0.6
812,'2018/07/12 22:26:58:599',20,566.574585,364.437897,55.882504,405.826782,399.859344,56.220097,383.741425,405.982971,55.340809,360.001282,405.947693,54.368675,205.842331,361.057617,65.680565,0.6
813,'2018/07/12 22:26:58:655',20,566.142822,363.124329,55.922478,405.041504,398.14624,56.310368,382.900818,404.122559,55.429188,358.968597,403.862183,54.41222,205.874008,358.781189,65.875717,0.6
814,'2018/07/12 22:26:58:712',20,565.648926,361.34314,55.898548,404.565308,396.812866,56.460579,382.449951,402.752655,55.544243,358.389648,402.618347,54.604385,205.459457,357.113586,65.958267,0.6
815,'2018/07/12 22:26:58:768',20,565.884888,361.601074,55.899139,404.71225,396.626526,56.379448,382.603333,402.562805,55.43428,358.657135,402.482361,54.53606,205.56131,357.007507,65.958206,0.6
816,'2018/07/12 22:26:58:825',20,565.72998,362.580688,55.937325,404.96637,397.811035,56.373589,382.978607,403.913574,55.470974,359.176422,403.989746,54.569878,205.267151,358.68335,65.916168,0.6
817,'2018/07/12 22:26:58:881',20,565.327576,363.351379,55.964466,404.79541,398.684662,56.324203,382.923828,404.936188,55.490627,359.161499,405.094147,54.578854,204.742325,359.853882,65.857857,0.6
818,'2018/07/12 22:27:02:248',21,562.824707,365.749207,58.882317,394.554382,401.607117,59.09182,373.26535,405.674164,57.704308,349.199493,403.611725,55.701401,206.945633,363.046509,64.190262,0.6
819,'2018/07/12 22:27:02:306',21,561.07428,365.455505,58.810295,394.442383,401.151276,59.079842,373.01297,405.433197,57.707344,348.719727,403.549316,55.80563,205.368866,362.583801,64.354965,0.6
820,'2018/07/12 22:27:02:362',21,560.52002,366.702576,58.798344,395.465576,400.788574,58.802429,373.716461,405.270355,57.372787,349.349579,403.662231,55.722382,204.859634,362.517456,64.413902,0.6
821,'2018/07/12 22:27:02:415',21,560.734192,366.815186,58.697842,396.35965,400.421692,58.617416,374.390381,404.967041,57.146606,350.188354,403.548401,55.615139,204.662292,362.758057,64.449677,0.6
822,'2018/07/12 22:27:02:473',21,560.348389,365.65863,58.339767,396.363892,400.142395,58.498207,374.294495,404.900757,57.026855,350.264374,403.698975,55.532597,203.293167,363.442596,64.512535,0.6
823,'2018/07/12 22:27:02:528',21,559.937378,365.068665,58.150208,396.325348,400.007874,58.381622,374.143127,404.881104,56.903587,350.263855,403.83371,55.437347,202.258636,364.151031,64.564957,0.6
824,'2018/07/12 22:27:02:586',21,559.042664,364.513306,58.095722,395.466095,399.428619,58.320751,373.077179,404.447266,56.915028,349.310608,403.456726,55.454876,200.191437,363.464355,64.654694,0.6
825,'2018/07/12 22:27:02:644',21,559.280029,363.786682,58.137344,394.07547,397.697449,58.350563,371.461792,402.592072,56.993858,347.823303,401.412415,55.50351,199.294785,360.604645,64.684494,0.6
826,'2018/07/12 22:27:02:701',21,563.883545,361.292084,58.103786,396.923676,394.865143,58.425804,374.225525,399.641022,57.079571,350.696899,398.307495,55.562393,202.72757,356.981934,64.737762,0.6
827,'2018/07/12 22:27:02:758',21,569.555908,361.093964,57.867142,401.543732,394.135895,58.331631,378.77536,398.862213,56.996555,355.280975,397.493561,55.498726,208.008713,356.064911,64.801704,0.6
828,'2018/07/12 22:27:02:813',21,572.365845,362.083679,57.737968,404.052155,394.470795,58.133778,381.280273,399.184235,56.778515,357.952637,397.952545,55.352036,210.527161,356.765991,64.793892,0.6
829,'2018/07/12 22:27:02:869',21,571.818237,364.388794,57.707359,403.595703,396.67038,58.054142,380.898773,401.584625,56.712399,357.756226,400.602142,55.314617,209.104614,360.175476,64.758354,0.6
830,'2018/07/12 22:27:02:922',21,567.427551,366.775848,57.864323,399.781891,399.385315,58.11837,377.246765,404.430511,56.762943,354.220154,403.629547,55.380417,204.048798,364.041626,64.824165,0.6
831,'2018/07/12 22:27:02:978',21,562.886658,367.527649,57.937984,395.718658,400.150391,58.056133,373.221283,405.23407,56.718662,350.194,404.443695,55.339958,199.302216,365.076416,64.847534,0.6
832,'2018/07/12 22:27:03:033',21,559.078369,366.196289,57.945797,392.05072,399.028748,58.023548,369.749023,404.019226,56.582771,346.723389,403.202942,55.204784,195.247574,363.88623,64.729843,0.6
833,'2018/07/12 22:27:03:091',21,558.099365,362.395294,57.884743,390.644775,394.899933,58.05703,368.367401,399.743713,56.573921,345.341522,398.785614,55.135082,194.429871,358.207581,64.590424,0.6
834,'2018/07/12 22:27:03:148',21,559.362793,359.362732,57.90786,391.54422,391.69928,57.955402,369.083221,396.396362,56.505085,346.074036,395.245209,55.049927,196.014709,353.555237,64.612961,0.6
835,'2018/07/12 22:27:03:202',21,562.39856,356.397156,57.791775,393.275116,388.716003,57.902107,370.653168,393.305084,56.475445,347.690155,391.986786,55.009132,198.798447,349.260559,64.53434,0.6
836,'2018/07/12 22:27:03:261',21,565.815063,356.368317,57.651028,396.372589,387.898315,57.602615,373.475037,392.58316,56.343441,350.583405,391.205994,54.865192,203.050644,348.622894,64.363365,0.6
837,'2018/07/12 22:27:03:317',21,568.057678,359.668549,57.421238,399.284973,391.825043,57.398037,376.397125,396.684998,56.228981,353.474854,395.448273,54.761082,205.695602,353.563324,64.246689,0.6
838,'2018/07/12 22:27:03:374',21,566.819092,361.878418,57.42313,398.992035,395.470306,57.59927,376.344391,400.543457,56.422714,353.332733,399.5737,54.967934,204.059418,358.419434,64.410477,0.6
839,'2018/07/12 22:27:03:428',21,565.665894,363.383728,57.435692,398.461761,397.370789,57.671833,375.940186,402.507446,56.465351,352.847717,401.657745,55.037495,202.305496,360.013367,64.509743,0.6
840,'2018/07/12 22:27:03:486',21,565.226563,363.521057,57.558098,398.380615,397.106018,57.687813,375.901855,402.250916,56.474117,352.761047,401.427979,55.070526,201.397903,358.572083,64.49604,0.6
841,'2018/07/12 22:27:03:543',21,565.942139,360.863464,57.531063,399.647583,394.504669,57.680336,377.300049,399.665497,56.432171,354.072144,398.890137,55.051991,202.063278,355.856995,64.560745,0.6
842,'2018/07/12 22:27:03:599',21,568.099609,359.186707,57.44524,401.558289,392.619446,57.702534,379.339478,397.699127,56.359375,356.095581,396.868958,54.9748,204.176056,353.497559,64.51355,0.6
843,'2018/07/12 22:27:03:657',21,569.023987,359.173584,57.412842,402.867828,392.371002,57.664627,380.632751,397.488495,56.318054,357.354431,396.671539,54.940437,205.508759,353.28833,64.511246,0.6
844,'2018/07/12 22:27:03:710',21,569.514282,360.235565,57.5145,404.038208,393.001801,57.61982,381.754059,398.329681,56.338726,358.463135,397.597229,54.96571,206.198303,354.569427,64.447876,0.6
845,'2018/07/12 22:27:03:765',21,568.115967,362.783112,57.870735,404.537354,395.204315,57.607456,382.255615,401.020447,56.468395,359.009247,400.657928,55.118164,205.005981,358.975952,64.339951,0.6
846,'2018/07/12 22:27:03:819',21,565.745117,366.247925,57.973648,402.900085,398.917084,57.708603,380.746246,404.736664,56.518738,357.471527,404.488281,55.184601,202.826126,363.5354,64.450851,0.6
847,'2018/07/12 22:27:03:877',21,564.912598,367.774475,58.067341,402.467712,400.325989,57.75737,380.294525,406.074036,56.560913,356.947449,405.760437,55.21508,202.326492,364.885803,64.522812,0.6
848,'2018/07/12 22:27:03:933',21,563.682617,367.440125,58.19389,401.669983,400.257538,57.993294,379.652985,405.794739,56.67762,356.111084,405.367767,55.310856,201.925125,364.301086,64.58934,0.6
849,'2018/07/12 22:27:03:987',21,563.010986,365.677246,58.201962,401.25412,398.64032,58.17968,379.311737,403.841858,56.685596,355.615875,403.233398,55.28817,202.588654,361.738403,64.655304,0.6
850,'2018/07/12 22:27:04:044',21,563.361694,364.066895,58.189461,401.549408,397.184998,58.337776,379.572937,402.200317,56.767441,355.787262,401.469666,55.335491,204.016418,359.136505,64.670227,0.6
851,'2018/07/12 22:27:04:102',21,563.330627,363.146667,58.215843,401.784729,396.440979,58.440964,379.743164,401.383453,56.866875,355.805939,400.602783,55.423161,204.947403,357.678223,64.652527,0.6
852,'2018/07/12 22:27:04:152',21,563.576111,363.006836,58.200844,401.982086,396.27005,58.458824,379.928406,401.185791,56.873646,355.929138,400.403534,55.444122,205.6082,357.505554,64.624718,0.6
853,'2018/07/12 22:27:04:207',21,563.808594,364.55072,58.300655,402.085938,397.735168,58.458069,380.041138,402.648804,56.857857,356.102844,401.874329,55.426826,206.048065,359.477234,64.491821,0.6
854,'2018/07/12 22:27:04:266',21,563.196106,366.88269,58.370113,401.542999,399.811005,58.442085,379.36087,404.795837,56.914639,355.456482,404.047363,55.481152,205.176392,361.912872,64.526077,0.6
855,'2018/07/12 22:27:04:327',21,561.893066,366.799072,58.422897,400.531189,399.915375,58.49929,378.361938,404.929077,56.973213,354.41449,404.21106,55.552868,203.664307,362.211212,64.607712,0.6
856,'2018/07/12 22:27:19:267',22,553.269409,353.207001,47.657722,423.78833,360.654663,74.354019,356.549408,397.937012,50.235432,329.605591,389.343384,48.604759,304.63092,379.347809,48.962433,0.7
857,'2018/07/12 22:27:19:324',22,553.321716,355.143066,47.594913,422.884552,363.468567,74.2034,357.18454,400.641052,50.090954,330.075195,392.21283,48.492085,304.939606,382.154724,48.798759,0.7
858,'2018/07/12 22:27:19:378',22,552.060547,357.05481,47.657261,419.873016,366.631226,74.196205,356.030334,403.201691,50.036491,328.859314,394.758942,48.428185,303.550995,384.683228,48.700214,0.7
859,'2018/07/12 22:27:19:434',22,550.094849,357.764862,47.745724,416.422882,367.325073,74.238235,353.577484,403.837646,50.068058,326.679932,395.12738,48.353748,301.223267,385.145508,48.657688,0.7
860,'2018/07/12 22:27:19:490',22,548.354248,356.589294,47.672955,414.206726,365.200012,74.267616,351.046997,402.229767,50.117065,324.565125,393.1875,48.295155,299.03656,383.343842,48.657383,0.7
861,'2018/07/12 22:27:19:545',22,548.927612,354.054413,47.435364,415.377991,362.083923,74.216125,351.057922,399.165863,50.034286,324.689758,390.077393,48.226749,299.25354,380.246399,48.621098,0.7
862,'2018/07/12 22:27:19:600',22,551.705078,353.112671,47.026913,420.108215,360.286377,73.969917,353.469513,397.654663,49.865208,327.167358,388.418427,48.039291,301.839752,378.606262,48.498199,0.7
863,'2018/07/12 22:27:19:656',22,558.268005,354.108795,46.546135,428.126373,360.625854,73.654701,359.324432,397.910706,49.584064,333.089691,388.582428,47.778767,307.965515,378.688446,48.280033,0.7
864,'2018/07/12 22:27:19:712',22,562.055664,356.16626,46.067993,433.234833,362.5513,73.278824,363.087616,399.829224,49.239609,336.801514,390.511566,47.461163,311.77594,380.548859,47.978416,0.7
865,'2018/07/12 22:27:19:770',22,562.213867,357.705505,45.984283,432.826721,365.057037,73.140541,364.015015,402.498138,49.073765,337.513794,393.643127,47.414757,312.412018,383.352173,47.804672,0.7
866,'2018/07/12 22:27:19:826',22,559.534607,358.302795,46.230198,428.821655,366.140503,73.316544,361.310638,403.896851,49.329105,334.742157,395.178467,47.725258,309.539063,384.696472,48.048702,0.7
867,'2018/07/12 22:27:19:884',22,557.282349,358.289276,46.626324,422.391388,366.414764,73.727486,357.097229,402.93158,49.543835,330.878662,393.975861,47.904617,305.683228,383.479126,48.230045,0.7
868,'2018/07/12 22:27:19:941',22,557.40979,356.026672,46.727837,420.60498,363.701172,74.019836,355.895691,399.773438,49.704727,330.194305,390.389893,47.947704,304.669861,380.228455,48.381138,0.7
869,'2018/07/12 22:27:19:995',22,559.312134,353.797668,46.595982,422.076691,360.687653,74.055756,357.010101,396.776367,49.665367,331.538788,387.289612,47.890156,305.979004,377.142242,48.33897,0.7
870,'2018/07/12 22:27:20:053',22,561.314148,353.319824,46.387562,424.959747,359.52005,73.948219,358.767273,395.815796,49.562614,333.389099,386.23877,47.770432,307.850037,376.107361,48.252647,0.7
871,'2018/07/12 22:27:20:110',22,563.586853,354.908264,46.125565,428.622437,361.250427,73.800674,361.316925,397.275085,49.415924,335.818085,387.710907,47.652946,310.273743,377.633606,48.168518,0.7
872,'2018/07/12 22:27:20:169',22,562.167786,357.669983,46.118298,427.605713,365.729584,73.750862,361.383881,401.153931,49.319221,335.372131,391.928314,47.635067,309.706543,381.841003,48.118015,0.7
873,'2018/07/12 22:27:20:222',22,559.055115,360.422363,46.451183,422.778625,369.157593,73.91655,358.759644,404.531494,49.475544,332.540558,395.506653,47.822491,306.829529,385.334656,48.216148,0.7
874,'2018/07/12 22:27:20:279',22,556.194336,361.413513,46.679966,419.468262,370.425842,74.038338,356.088837,405.912231,49.730087,329.784973,396.938171,48.082897,304.000824,386.60141,48.395557,0.7
875,'2018/07/12 22:27:20:338',22,555.081848,360.893402,46.839157,418.180878,369.585388,74.125885,354.443359,404.961151,49.844528,328.483826,395.587585,48.097507,302.690125,385.392456,48.465919,0.7
876,'2018/07/12 22:27:20:395',22,556.412415,358.363159,46.770657,420.40625,365.035461,74.177368,354.902069,401.039551,49.932976,329.367249,391.391571,48.112511,303.640808,381.365753,48.561619,0.7
877,'2018/07/12 22:27:20:452',22,558.197754,355.869446,46.742527,423.145508,361.377441,74.26622,356.817413,397.84317,49.96888,331.396393,388.106323,48.098793,305.563293,378.370056,48.634499,0.7
878,'2018/07/12 22:27:20:507',22,559.607544,353.628113,46.652691,425.399231,359.418823,74.31089,358.990356,395.907654,49.919693,333.390137,386.358185,48.099194,307.401672,376.806641,48.655548,0.7
879,'2018/07/12 22:27:20:563',22,561.199097,355.056824,46.566433,427.643768,360.912811,74.233742,360.854919,397.168701,49.833263,335.154907,387.800385,48.073772,309.191467,378.153259,48.61533,0.7
880,'2018/07/12 22:27:20:618',22,562.384766,359.741119,46.519249,428.777069,366.550232,74.162491,362.079712,401.961029,49.793198,336.325928,392.782776,48.121826,310.497406,382.842834,48.582565,0.7
881,'2018/07/12 22:27:20:678',22,561.762756,362.789825,46.752815,426.859253,370.380005,74.169601,361.471436,405.547638,49.864609,335.63266,396.667908,48.304024,309.892365,386.331909,48.614246,0.7
882,'2018/07/12 22:27:20:733',22,560.140381,363.981201,46.959885,424.612946,372.1427,74.277077,359.518555,406.927521,50.05196,333.75061,397.882507,48.451565,308.096466,387.455048,48.772305,0.7
883,'2018/07/12 22:27:20:791',22,558.461304,363.310547,47.285355,421.325165,370.361267,74.507507,356.910004,405.393555,50.256569,331.538055,396.130157,48.580231,305.977722,385.660248,48.915668,0.7
